"halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA
0.0210027100271003,0.0284552845528455,0.00304878048780488
0.0429540316503391,0.0467219291635268,0.0173323285606632
0.0383795309168444,0.0511727078891258,0.0213219616204691
0.043010752688172,0.0752688172043011,0.028673835125448
0.0542635658914729,0.062015503875969,0.0387596899224806
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
