"tot","halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA,NA
NA,NA,NA,NA
292,0.0102739726027397,0.00799086757990868,0.00342465753424658
NA,NA,NA,NA
227,0.0293685756240822,0.0117474302496329,0.00440528634361234
NA,NA,NA,NA
NA,NA,NA,NA
34.1666666666667,0.0282926829268293,0.0136585365853659,0.0107317073170732
NA,NA,NA,NA
