"tot","halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA,NA
392.333333333333,0.0229396771452846,0.0254885301614274,0.00424808836023789
383,0.0143603133159269,0.0234986945169713,0.00652741514360313
231.666666666667,0.0158273381294964,0.0258992805755396,0.0100719424460432
57.9,0.0103626943005181,0.0224525043177893,0.00345423143350604
12.8,0.0130208333333333,0.0338541666666667,0.0078125
8.3,0.0200803212851406,0.0281124497991968,0.0120481927710843
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
