"halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.00617283950617284,0.0102880658436214,0.00617283950617284
NA,NA,NA
0.0177777777777778,0.0133333333333333,0.0133333333333333
NA,NA,NA
0.00828892835997632,0.0118413262285376,0.00355239786856128
0.010351966873706,0.0124223602484472,0.0062111801242236
NA,NA,NA
