"tot","halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA,NA
NA,NA,NA,NA
178,0.00561797752808989,0.0168539325842697,0.00561797752808989
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
