"tot","halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA,NA
NA,NA,NA,NA
552,0.00422705314009662,0.00483091787439614,0.0036231884057971
419,0.0103420843277645,0.0127287191726333,0.00477326968973747
315,0.0111111111111111,0.0169312169312169,0.0111111111111111
249.333333333333,0.0106951871657754,0.018716577540107,0.017379679144385
NA,NA,NA,NA
163.5,0.0224260958205912,0.0142711518858308,0.0214067278287462
