"tot","halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA,NA
245,0.0115646258503401,0.0054421768707483,0.00612244897959184
179.833333333333,0.0176088971269694,0.0166821130676552,0.00556070435588508
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
5.35,0.0280373831775701,0.0280373831775701,0.00934579439252336
10.9,0.00917431192660551,0.00917431192660551,0.00458715596330275
