"tot","halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA,NA
601.5,0.00498753117206983,0.00775838182321973,0.00332502078137988
177.666666666667,0.0112570356472795,0.0168855534709193,0.0075046904315197
NA,NA,NA,NA
NA,NA,NA,NA
61.5,0.021680216802168,0.024390243902439,0.024390243902439
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
26,0.0576923076923077,0.0384615384615385,0.0384615384615385
