"halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA
NA,NA,NA
0.0210656753407683,0.0136307311028501,0.00929368029739777
NA,NA,NA
0.0361990950226244,0.0211161387631976,0.0180995475113122
0.029126213592233,0.029126213592233,0.0242718446601942
0.0396039603960396,0.0297029702970297,0.0099009900990099
0.0267639902676399,0.0182481751824818,0.0145985401459854
0.0243055555555556,0.0243055555555556,0.0173611111111111
NA,NA,NA
0.0434782608695652,0.0380434782608696,0.0108695652173913
