"halfBlack","quarterBlack","ThreeQBlack"
NA,NA,NA
NA,NA,NA
NA,NA,NA
0.00934579439252336,0.00700934579439252,0.014018691588785
0.0225641025641026,0.0102564102564103,0.00923076923076923
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
